"code","name","category","sub_category","sub_category2"
"9414832141021","เมนแลนด์วินเทจชีส 250กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"9414832131022","เมนแลนด์เทสตี้ชีส 250กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8850332311440","อิมพีเรียลเกรทเต็ดพาเมซานชีสป่นกระปุก 100กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"3228023980186","เพรสซิเด้นท์โพรเซสชีส 8พอร์ชั่น 140กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024209","มายช้อยส์เนเจอรัลเกาด้าโฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024247","มายช้อยส์เนเจอรัลเอ็มเมนเทเลอร์โฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"5760466799447","อาร์ลาอเพทีน่าเฟต้าและเครื่องเทศในน้ำมัน 100กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024254","มายช้อยส์เนเจอรัลเชดด้าโฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8710912611394","ฟรีโก้เกาด้าไมลด์ชีส 260กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"0000021440342","อิมพีเรียลเทสตี้เชดด้าชีส20ก","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"7610900064021","เอมมี่ฟองดูชีส 400ก","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8710912254065","ฟรีโก้โอลดัทช์มาสเตอร์ชีส170","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024223","มายช้อยส์เนเจอรัลแมสดาเมอร์โฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024216","มายช้อยส์เนเจอรัลอีดัมโฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"5760466799454","อาร์ลาอเพทีน่าเฟต้าชีสผลมะกอกในน้ำมัน 100กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8710912325413","ฟรีโก้สโมคเคดโพรเซสเนเจอรัล","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8710912104469","ฟรีโก้เชฟเร็ทท์ไมลด์ชีส230ก","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8853474024230","มายช้อยส์เนเจอรัลทิลซิเทอร์โฮลมิลค์ชีสสไลด์ 150กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"8412289003740","การ์เซียบาคูโรสแปนนิชชีส 150ก","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
"9310052751203","เบก้าซุปเปอร์ชีสสไลด์ 250กรัม","อาหารสดและเบเกอรี่","ชีส","ชีสแผ่นและชีสขูด"
